combined,algoritmo,packet_size,hook_ebpf,var_ip,timeout,rx_packets,rx_packet_rate_avg,rx_packet_rate,latencymean
1,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,6359326,179211.47,106879.79,-388.44
4,for_0_a_100,128,xdpdrv,0.0.0.255,60,499176126,8045975.89,8389525.07,0.0
4,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71357507,1754385.86,1199287.44,0.0
1,for_0_a_100,64,xdpgeneric,0.0.0.255,60,48439174,641025.69,814105.82,-153.04
2,for_0_a_100,512,xdpdrv,0.0.0.255,60,140022878,2380952.43,2353328.58,0.0
2,for_0_a_100,256,xdpgeneric,0.0.0.255,60,73088124,381679.38,1228373.32,0.01
4,for_0_a_100,128,xdpgeneric,0.0.0.255,60,137960129,1075268.8,2318660.54,-17.91
4,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,49006774,550964.18,823644.19,0.0
2,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49006852,645161.3,823645.51,0.0
1,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49006820,389105.11,823647.3,0.0
1,for_0_a_100,512,xdpgeneric,0.0.0.255,60,46486144,251889.17,781280.58,0.01
1,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,45059670,588235.3,757306.27,0.01
8,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,48997077,645161.3,823481.35,0.0
2,for_0_a_100,128,xdpdrv,0.0.0.255,60,252217858,102986.61,4238960.62,0.0
1,for_0_a_100,128,xdpdrv,0.0.0.255,60,127988055,3278688.98,2151069.17,0.0
1,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71341079,1818183.01,1199011.21,0.0
1,for_0_a_100,256,xdpgeneric,0.0.0.255,60,47527664,645161.2,798785.18,0.01
1,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,45766173,1257861.63,769181.65,0.01
1,for_0_a_100,512,xdpdrv,0.0.0.255,60,127301563,5263158.97,2139524.74,0.0
8,for_0_a_100,128,xdpgeneric,0.0.0.255,60,247312206,11885246.99,4156512.77,-9.98
2,for_0_a_100,512,xdpgeneric,0.0.0.255,60,72437393,1079136.72,1217441.39,0.01
4,for_0_a_100,64,xdpdrv,0.0.0.255,60,504042930,18260867.72,8471321.17,0.0
4,for_0_a_100,256,xdpdrv,0.0.0.255,60,269930507,13333332.86,4536652.64,0.0
1,for_0_a_100,128,xdpgeneric,0.0.0.255,60,47424193,101317.12,797046.17,-52.1
4,for_0_a_100,64,xdpgeneric,0.0.0.255,60,137620958,2666666.57,2312963.91,-53.86
4,for_0_a_100,512,xdpdrv,0.0.0.255,60,140045751,1818182.25,2353712.94,0.0
2,for_0_a_100,64,xdpdrv,0.0.0.255,60,254366997,216466.38,4275081.54,0.0
8,for_0_a_100,256,xdpgeneric,0.0.0.255,60,242335014,1807604.56,4072862.34,0.01
4,for_0_a_100,512,xdpgeneric,0.0.0.255,60,135028190,3333333.22,2269384.21,0.01
2,for_0_a_100,64,xdpgeneric,0.0.0.255,60,73669096,628930.81,1238138.77,-100.63
8,for_0_a_100,128,xdpdrv,0.0.0.255,60,503418179,11450381.54,8460820.41,0.0
8,for_0_a_100,64,xdpdrv,0.0.0.255,60,738254393,12248803.84,12407680.57,0.0
2,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71139361,1176470.6,1195621.42,0.0
8,for_0_a_100,256,xdpdrv,0.0.0.255,60,269958500,11194030.47,4537123.0,0.0
1,for_0_a_100,64,xdpdrv,0.0.0.255,60,128479365,118908.5,2159319.46,0.0
8,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49006749,390624.97,823645.96,0.0
4,for_0_a_100,256,xdpgeneric,0.0.0.255,60,136779823,641025.69,2298831.66,0.01
2,for_0_a_100,128,xdpgeneric,0.0.0.255,60,73696110,1724137.92,1238591.6,-33.53
8,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71357460,1282051.39,1199286.52,0.0
2,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71356457,1212121.34,1199269.98,0.0
8,for_0_a_100,64,xdpgeneric,0.0.0.255,60,249924308,11224491.31,4200413.75,-29.66
1,for_0_a_100,256,xdpdrv,0.0.0.255,60,127983810,156494.52,2150990.71,0.0
2,for_0_a_100,256,xdpdrv,0.0.0.255,60,252908881,1023017.89,4250574.54,0.0
8,for_0_a_100,512,xdpgeneric,0.0.0.255,60,140035265,1923077.08,2353537.82,0.0
8,for_0_a_100,512,xdpdrv,0.0.0.255,60,140046334,7320152.61,2353722.68,0.0
4,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71353852,1886792.17,1199227.82,0.0
4,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49006924,649350.61,823648.13,0.0
2,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,49000591,389105.08,823540.34,0.0
8,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71357668,641025.6,1199290.01,0.0
8,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,71357422,1818181.5,1199285.8,0.0
2,for_0_a_200,256,xdpdrv,0.0.0.255,60,151165326,3389829.78,2540596.87,0.0
8,for_0_a_200,256,xdpdrv,0.0.0.255,60,269950353,8809865.43,4536985.97,0.0
1,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,36812406,278578.3,618696.77,0.01
1,for_0_a_200,256,xdpgeneric,0.0.0.255,60,37606811,552486.2,632049.45,0.01
2,for_0_a_200,128,xdpgeneric,0.0.0.255,60,63525468,509337.86,1067656.13,-38.89
2,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,61764862,1242236.18,1038066.17,0.01
2,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71353806,1786814.16,1199228.57,0.0
4,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49007010,1786815.61,823650.16,0.0
2,for_0_a_200,64,xdpdrv,0.0.0.255,60,151348743,339558.57,2543679.74,0.0
4,for_0_a_200,512,xdpgeneric,0.0.0.255,60,116519223,1886792.98,1958308.56,0.01
8,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71357569,636942.77,1199291.79,0.0
8,for_0_a_200,64,xdpgeneric,0.0.0.255,60,218503345,1851851.16,3672329.47,-33.92
8,for_0_a_200,512,xdpgeneric,0.0.0.255,60,140029650,2732240.14,2353442.16,0.0
1,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,36341935,653742.17,610789.57,0.01
1,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49002300,384615.42,823569.09,0.01
4,for_0_a_200,64,xdpgeneric,0.0.0.255,60,116960755,1242235.83,1965729.36,-63.38
2,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49006698,1960785.82,823644.54,0.0
4,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,49006417,276243.1,823640.1,0.0
1,for_0_a_200,128,xdpgeneric,0.0.0.255,60,38047110,1449275.41,639448.03,-64.94
8,for_0_a_200,128,xdpdrv,0.0.0.255,60,503210860,8040201.52,8457365.09,0.0
4,for_0_a_200,256,xdpgeneric,0.0.0.255,60,116728407,749063.68,1961824.29,0.01
8,for_0_a_200,64,xdpdrv,0.0.0.255,60,664540714,15517239.21,11168781.17,0.0
8,for_0_a_200,512,xdpdrv,0.0.0.255,60,140046523,1562499.87,2353725.91,0.0
1,for_0_a_200,256,xdpdrv,0.0.0.255,60,94013940,3333333.22,1580068.02,0.0
1,for_0_a_200,64,xdpdrv,0.0.0.255,60,94200198,103483.96,1583198.0,0.0
2,for_0_a_200,512,xdpdrv,0.0.0.255,60,139999253,1818561.92,2352931.24,0.0
4,for_0_a_200,256,xdpdrv,0.0.0.255,60,269861020,1851851.16,4535499.32,0.0
2,for_0_a_200,128,xdpdrv,0.0.0.255,60,150860290,384615.42,2535470.2,0.0
1,for_0_a_200,64,xdpgeneric,0.0.0.255,60,38304848,374531.84,643779.67,-193.53
8,for_0_a_200,128,xdpgeneric,0.0.0.255,60,217815800,3289473.54,3660774.68,-11.34
1,for_0_a_200,512,xdpdrv,0.0.0.255,60,93766893,754716.93,1575916.68,0.0
1,for_0_a_200,128,xdpdrv,0.0.0.255,60,94000291,3174602.37,1579838.68,0.0
1,for_0_a_200,512,xdpgeneric,0.0.0.255,60,37207077,645305.0,625329.74,0.01
2,for_0_a_200,64,xdpgeneric,0.0.0.255,60,63922147,995024.82,1074323.12,-115.97
4,for_0_a_200,64,xdpdrv,0.0.0.255,60,302262023,14516128.16,5080040.2,0.0
4,for_0_a_200,128,xdpdrv,0.0.0.255,60,300780802,103309.46,5055145.06,0.0
8,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,49006542,387596.9,823640.32,0.0
1,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71318293,1266099.27,1198628.15,0.0
4,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,71339036,1257861.63,1198976.8,0.0
8,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49006817,1587301.19,823647.26,0.0
2,for_0_a_200,512,xdpgeneric,0.0.0.255,60,62651819,387596.9,1052976.0,0.01
2,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,48998076,387596.9,823498.08,0.0
8,for_0_a_200,256,xdpgeneric,0.0.0.255,60,214455942,3333333.22,3604305.98,0.01
4,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71357583,1886792.98,1199288.5,0.0
2,for_0_a_200,256,xdpgeneric,0.0.0.255,60,63402577,1829268.36,1065590.83,0.01
4,for_0_a_200,128,xdpgeneric,0.0.0.255,60,117158638,392156.88,1969062.26,-21.08
4,for_0_a_200,512,xdpdrv,0.0.0.255,60,140037346,2793295.83,2353571.75,0.0
4,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,39900580,645161.11,670598.76,0.02
8,for_0_a_1600,256,xdpdrv,0.0.0.255,60,101583331,214592.26,1707284.98,0.02
1,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,12396064,151285.93,208337.44,-598.04
2,for_0_a_1600,128,xdpdrv,0.0.0.255,60,29603201,0.0,497532.86,0.02
4,for_0_a_1600,128,xdpdrv,0.0.0.255,60,50857797,41249.87,854752.71,0.02
4,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,48992836,1250269.43,823410.02,0.01
1,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,12316391,280112.05,206998.4,0.02
2,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,20713601,150150.15,348128.16,0.02
4,for_0_a_1600,64,xdpdrv,0.0.0.255,60,50857923,0.0,854757.47,0.02
4,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,39815510,1754386.32,669169.09,0.02
2,for_0_a_1600,64,xdpdrv,0.0.0.255,60,29604931,0.0,497562.76,0.02
2,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,29587904,0.0,497275.52,0.02
2,for_0_a_1600,512,xdpdrv,0.0.0.255,60,29583617,10558.59,497203.94,0.02
1,for_0_a_1600,256,xdpdrv,0.0.0.255,60,12689792,0.0,213273.97,0.02
8,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,71632683,645161.3,1203915.99,-34.47
2,for_0_a_1600,256,xdpdrv,0.0.0.255,60,29622695,8888888.57,497861.01,0.02
8,for_0_a_1600,128,xdpdrv,0.0.0.255,60,101670751,5685618.33,1708754.17,0.02
2,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,20274965,212314.24,340757.31,0.02
1,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,12249483,218818.39,205873.9,0.02
8,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,48995328,1265822.69,823451.86,0.0
4,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,50915777,11679.51,855728.89,0.02
1,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,12217062,131406.04,205329.64,0.02
1,for_0_a_1600,128,xdpdrv,0.0.0.255,60,12695041,0.0,213362.0,0.02
2,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,20432622,216919.74,343405.84,-120.92
8,for_0_a_1600,64,xdpdrv,0.0.0.255,60,101664314,7999999.72,1708646.95,0.02
8,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,49000961,1818181.5,823546.56,0.01
8,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,70396359,1851851.16,1183134.42,0.02
8,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,71316116,386100.4,1198591.91,0.03
1,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,12394331,278551.51,208308.83,-199.36
2,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,29587648,0.0,497271.79,0.02
2,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,20654676,362318.85,347137.84,-358.91
4,for_0_a_1600,512,xdpdrv,0.0.0.255,60,50877982,1084010.82,855093.13,0.02
4,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,40203178,636942.58,675686.6,-61.44
8,for_0_a_1600,512,xdpdrv,0.0.0.255,60,101735515,4901962.36,1709846.53,0.02
4,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,40090149,637082.46,673784.82,0.02
1,for_0_a_1600,512,xdpdrv,0.0.0.255,60,12690945,14403.0,213293.4,0.02
4,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,40308352,719424.54,677453.17,-183.9
4,for_0_a_1600,256,xdpdrv,0.0.0.255,60,50791491,36192.54,853638.46,0.02
1,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,12685376,0.0,213200.13,0.02
4,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,39620384,1785714.32,665889.87,0.03
8,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,71334813,1863353.74,1198905.87,0.0
8,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,70981491,746268.7,1192967.78,0.03
8,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,71736647,505050.51,1205659.44,-103.32
1,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,12155114,218340.6,204287.86,0.02
1,for_0_a_1600,64,xdpdrv,0.0.0.255,60,12692355,0.0,213317.64,0.02
1,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,12696704,0.0,213390.25,0.02
2,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,20580842,259067.35,345896.91,0.02
2,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,20240583,387596.9,340179.55,0.02
