combined,algoritmo,packet_size,hook_ebpf,var_ip,timeout,rx_packets,rx_packet_rate_avg,rx_packet_rate,latencymean
4,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,63901479,645161.28,1073975.64,0.02
1,for_0_a_800,1024,xdpdrv,0.0.0.255,60,21872385,53304.9,367603.54,0.01
1,for_0_a_800,1024,xdpgeneric,0.0.0.255,60,16676612,281690.14,280279.51,0.02
4,for_0_a_800,256,xdpgeneric,0.0.0.255,60,64186981,386151.79,1078774.08,0.02
8,for_0_a_800,1024,xdpdrv,0.0.0.255,60,71355468,649496.09,1199252.99,0.0
2,for_0_a_12800,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,6551424,0.0,110108.0,0.15
4,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,6350231,42016.81,106726.94,-389.0
8,for_0_a_12800,512,xdpdrv,0.0.0.255,60,11523646,1242502.2,193674.96,0.17
1,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,256,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,14636435,131578.95,245990.81,0.13
1,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,2803189,212314.22,47112.48,-2644.52
1,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,11518272,0.0,193585.02,0.17
8,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,14638106,286532.95,246018.89,0.13
2,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,14672161,148809.52,246591.23,0.13
2,for_0_a_12800,1024,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
1,for_0_a_12800,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,14689255,387596.9,246878.53,-504.56
4,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,6555584,0.0,110177.94,0.15
4,for_0_a_12800,256,xdpdrv,0.0.0.255,60,6561856,0.0,110283.4,0.15
4,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,6346989,38714.67,106672.44,0.15
1,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,11515776,0.0,193542.41,0.17
1,for_0_a_12800,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,6361944,67704.81,106923.71,-1165.15
2,for_0_a_12800,512,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,64,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,256,xdpdrv,0.0.0.255,60,11523009,14505.37,193664.13,0.17
1,for_0_a_12800,1500,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,14691446,680272.1,246915.36,-168.07
4,for_0_a_12800,1500,xdpgeneric,0.0.0.255,60,6349586,48100.05,106715.99,0.15
8,for_0_a_12800,128,xdpdrv,0.0.0.255,60,11523201,0.0,193667.4,0.17
8,for_0_a_12800,512,xdpgeneric,0.0.0.255,60,14657565,174216.03,246346.21,-168.46
1,for_0_a_12800,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
8,for_0_a_12800,64,xdpdrv,0.0.0.255,60,11525059,0.0,193698.69,0.17
4,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,6355671,56338.03,106818.11,0.15
1,for_0_a_12800,64,xdpgeneric,0.0.0.255,60,1421526,24201.56,23891.22,-5215.05
2,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,512,xdpdrv,0.0.0.255,60,6563265,0.0,110307.02,0.15
2,for_0_a_12800,1024,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
2,for_0_a_12800,128,xdpdrv,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,64,xdpdrv,0.0.0.255,60,6563523,0.0,110311.33,0.15
4,for_0_a_12800,128,xdpdrv,0.0.0.255,60,6557377,0.0,110208.28,0.15
1,for_0_a_12800,256,xdpgeneric,0.0.0.255,60,0,0.0,0.0,0.0
4,for_0_a_12800,128,xdpgeneric,0.0.0.255,60,6352906,56721.5,106771.66,-388.83
4,for_0_a_100,128,xdpdrv,0.0.0.255,60,503291896,6849314.97,8458728.22,0.0
4,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71356942,1818181.5,1199281.05,0.0
1,for_0_a_100,64,xdpgeneric,0.0.0.255,60,49061142,657894.74,824557.99,-151.1
2,for_0_a_100,512,xdpdrv,0.0.0.255,60,140026403,1136363.62,2353395.48,0.0
2,for_0_a_100,256,xdpgeneric,0.0.0.255,60,74760187,2673796.86,1256475.29,0.01
4,for_0_a_100,128,xdpgeneric,0.0.0.255,60,131667773,1785714.32,2212906.32,-18.76
4,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,49005275,558659.2,823619.08,0.0
2,for_0_a_100,1500,xdpdrv,0.0.0.255,60,48996603,1786080.78,823475.4,0.0
1,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49005554,1234567.79,823623.71,0.0
1,for_0_a_100,512,xdpgeneric,0.0.0.255,60,47444439,1819322.47,797386.53,-52.08
1,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,45836017,539083.56,770356.39,0.01
8,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,49006478,276243.09,823639.29,0.0
2,for_0_a_100,128,xdpdrv,0.0.0.255,60,250670597,632911.39,4212956.12,0.0
1,for_0_a_100,128,xdpdrv,0.0.0.255,60,149432066,93283.58,2511466.0,0.0
1,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71353324,3333333.22,1199216.89,0.0
1,for_0_a_100,256,xdpgeneric,0.0.0.255,60,48971319,641025.65,823048.35,0.01
1,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,46704383,195694.72,784948.43,0.01
1,for_0_a_100,512,xdpdrv,0.0.0.255,60,140001358,1852246.19,2352973.45,0.0
8,for_0_a_100,128,xdpgeneric,0.0.0.255,60,243137356,624999.99,4086355.58,-10.16
2,for_0_a_100,512,xdpgeneric,0.0.0.255,60,74022463,539083.56,1244076.57,-33.38
4,for_0_a_100,64,xdpdrv,0.0.0.255,60,596863441,9766454.38,10031329.82,0.0
4,for_0_a_100,256,xdpdrv,0.0.0.255,60,269946560,8536585.7,4536922.36,0.0
1,for_0_a_100,128,xdpgeneric,0.0.0.255,60,49357660,389105.06,829541.46,-50.06
4,for_0_a_100,64,xdpgeneric,0.0.0.255,60,131833639,1226993.85,2215698.48,-56.23
4,for_0_a_100,512,xdpdrv,0.0.0.255,60,140046539,769230.76,2353726.59,0.0
2,for_0_a_100,64,xdpdrv,0.0.0.255,60,252669648,2702702.63,4246556.61,0.0
8,for_0_a_100,256,xdpgeneric,0.0.0.255,60,238251410,2702702.72,4004243.37,0.01
4,for_0_a_100,512,xdpgeneric,0.0.0.255,60,127723984,6060605.95,2146624.26,-19.34
2,for_0_a_100,64,xdpgeneric,0.0.0.255,60,75701591,398406.37,1272297.29,-97.93
8,for_0_a_100,128,xdpdrv,0.0.0.255,60,503419958,11469533.83,8460849.51,0.0
8,for_0_a_100,64,xdpdrv,0.0.0.255,60,745794781,12561334.63,12534382.6,0.0
2,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71328653,3508771.95,1198802.38,0.0
8,for_0_a_100,256,xdpdrv,0.0.0.255,60,269958765,13953488.37,4537134.25,0.0
1,for_0_a_100,64,xdpdrv,0.0.0.255,60,150269892,72780.2,2525547.33,0.0
8,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49006607,1666666.61,823641.43,0.0
4,for_0_a_100,256,xdpgeneric,0.0.0.255,60,129941543,1838235.3,2183894.07,0.01
2,for_0_a_100,128,xdpgeneric,0.0.0.255,60,75292671,1807228.91,1265424.62,-32.81
8,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71357300,1886792.57,1199283.79,0.0
2,for_0_a_100,1024,xdpdrv,0.0.0.255,60,71357731,645161.3,1199294.97,0.0
8,for_0_a_100,64,xdpgeneric,0.0.0.255,60,244580652,1257861.63,4110604.29,-30.3
1,for_0_a_100,256,xdpdrv,0.0.0.255,60,149462271,5025996.81,2511973.87,0.0
2,for_0_a_100,256,xdpdrv,0.0.0.255,60,251086326,3669724.92,4219943.29,0.0
8,for_0_a_100,512,xdpgeneric,0.0.0.255,60,140033808,815217.39,2353519.32,-17.65
8,for_0_a_100,512,xdpdrv,0.0.0.255,60,140046095,1326259.93,2353722.51,0.0
4,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71351937,1754385.97,1199193.75,0.0
4,for_0_a_100,1500,xdpdrv,0.0.0.255,60,49006650,389157.27,823643.87,0.0
2,for_0_a_100,1500,xdpgeneric,0.0.0.255,60,48990070,549450.56,823366.01,0.0
8,for_0_a_100,1024,xdpgeneric,0.0.0.255,60,71357688,1786080.84,1199292.7,0.0
8,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,71347191,1219512.2,1199113.93,0.0
2,for_0_a_200,256,xdpdrv,0.0.0.255,60,166662951,2469135.92,2801061.5,0.0
8,for_0_a_200,256,xdpdrv,0.0.0.255,60,269952362,4615384.67,4537020.41,0.0
1,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,38650571,629067.23,649590.89,0.01
1,for_0_a_200,256,xdpgeneric,0.0.0.255,60,39658021,641025.62,666523.32,0.01
2,for_0_a_200,128,xdpgeneric,0.0.0.255,60,63584905,1190476.21,1068655.12,-38.86
2,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,61409248,636942.68,1032092.48,0.01
2,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71354886,1874999.98,1199243.19,0.0
4,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49007035,278551.53,823648.62,0.0
2,for_0_a_200,64,xdpdrv,0.0.0.255,60,166929220,92421.44,2805536.16,0.0
4,for_0_a_200,512,xdpgeneric,0.0.0.255,60,114020040,1612903.28,1916305.81,-21.66
8,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71357450,766283.52,1199286.28,0.0
8,for_0_a_200,64,xdpgeneric,0.0.0.255,60,220774199,3278688.52,3710495.03,-33.57
8,for_0_a_200,512,xdpgeneric,0.0.0.255,60,140028633,1895734.57,2353425.22,-17.65
1,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,38099320,1639344.18,640325.52,0.01
1,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49006704,1242236.0,823643.14,0.01
4,for_0_a_200,64,xdpgeneric,0.0.0.255,60,114345006,1694915.27,1921767.08,-64.83
2,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49006435,369003.69,823638.46,0.0
4,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,49005542,613496.96,823623.58,0.0
1,for_0_a_200,128,xdpgeneric,0.0.0.255,60,40002417,2000000.01,672310.47,-61.77
8,for_0_a_200,128,xdpdrv,0.0.0.255,60,503165581,12463312.76,8456598.92,0.0
4,for_0_a_200,256,xdpgeneric,0.0.0.255,60,113144028,2352941.2,1901582.54,0.01
8,for_0_a_200,64,xdpdrv,0.0.0.255,60,665059544,10373444.07,11177484.91,0.0
8,for_0_a_200,512,xdpdrv,0.0.0.255,60,140046413,641025.65,2353724.22,0.0
1,for_0_a_200,256,xdpdrv,0.0.0.255,60,83633075,7246377.03,1405599.53,0.0
1,for_0_a_200,64,xdpdrv,0.0.0.255,60,83661580,278465.35,1406078.43,0.0
2,for_0_a_200,512,xdpdrv,0.0.0.255,60,140026491,1748251.75,2353389.93,0.0
4,for_0_a_200,256,xdpdrv,0.0.0.255,60,269882748,4960656.94,4535856.52,0.0
2,for_0_a_200,128,xdpdrv,0.0.0.255,60,166385157,182648.4,2796399.49,0.0
1,for_0_a_200,64,xdpgeneric,0.0.0.255,60,40285060,92764.38,677060.51,-184.02
8,for_0_a_200,128,xdpgeneric,0.0.0.255,60,218208448,4545454.46,3667373.45,-11.32
1,for_0_a_200,512,xdpdrv,0.0.0.255,60,83465337,735294.12,1402780.49,0.0
1,for_0_a_200,128,xdpdrv,0.0.0.255,60,83637956,103199.17,1405685.83,0.0
1,for_0_a_200,512,xdpgeneric,0.0.0.255,60,39123664,277008.31,657541.34,-63.16
2,for_0_a_200,64,xdpgeneric,0.0.0.255,60,63973995,1136363.63,1075194.53,-115.88
4,for_0_a_200,64,xdpdrv,0.0.0.255,60,333436427,1853035.18,5603980.09,0.0
4,for_0_a_200,128,xdpdrv,0.0.0.255,60,331892461,5813953.49,5578031.25,0.0
8,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,49006747,552486.2,823643.82,0.0
1,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71339107,1115241.65,1198977.93,0.0
4,for_0_a_200,1024,xdpgeneric,0.0.0.255,60,71349441,1183431.97,1199154.1,0.0
8,for_0_a_200,1500,xdpdrv,0.0.0.255,60,49006905,534759.36,823646.42,0.0
2,for_0_a_200,512,xdpgeneric,0.0.0.255,60,62184618,1435406.69,1045121.15,-39.73
2,for_0_a_200,1500,xdpgeneric,0.0.0.255,60,48997882,641025.6,823494.79,0.0
8,for_0_a_200,256,xdpgeneric,0.0.0.255,60,214777030,1818181.69,3609702.51,0.01
4,for_0_a_200,1024,xdpdrv,0.0.0.255,60,71356160,1257861.63,1199264.57,0.0
2,for_0_a_200,256,xdpgeneric,0.0.0.255,60,63124486,1257861.63,1060916.95,0.01
4,for_0_a_200,128,xdpgeneric,0.0.0.255,60,114340321,2985074.79,1921688.62,-21.6
4,for_0_a_200,512,xdpdrv,0.0.0.255,60,140039544,1123595.48,2353616.06,0.0
4,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,44722031,645161.28,751632.62,0.02
8,for_0_a_1600,256,xdpdrv,0.0.0.255,60,89681024,1785713.96,1507245.87,0.02
1,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,10925442,131752.31,183621.09,-678.54
2,for_0_a_1600,128,xdpdrv,0.0.0.255,60,25382017,0.0,426588.7,0.02
4,for_0_a_1600,128,xdpdrv,0.0.0.255,60,44900481,0.0,754632.82,0.02
4,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,44876442,1886792.98,754226.86,0.02
1,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,10872605,218818.38,182733.08,0.02
2,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,18481741,763358.77,310617.87,0.03
4,for_0_a_1600,64,xdpdrv,0.0.0.255,60,44894532,22655.19,754533.01,0.02
4,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,44792190,278551.53,752812.81,-55.15
2,for_0_a_1600,64,xdpdrv,0.0.0.255,60,25395203,0.0,426811.5,0.02
2,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,25384833,22675.74,426636.03,0.02
2,for_0_a_1600,512,xdpdrv,0.0.0.255,60,25380161,0.0,426558.84,0.02
1,for_0_a_1600,256,xdpdrv,0.0.0.255,60,12689024,0.0,213260.85,0.02
8,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,79240587,588235.28,1331776.14,-31.16
2,for_0_a_1600,256,xdpdrv,0.0.0.255,60,25370624,0.0,426397.43,0.02
8,for_0_a_1600,128,xdpdrv,0.0.0.255,60,89697603,33692.92,1507524.37,0.02
2,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,18445280,302114.8,310005.03,0.03
1,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,10852312,116009.28,182392.02,-227.69
8,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,48993001,1190476.13,823415.36,0.0
4,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,44871918,1265822.78,754150.77,0.02
1,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,10813324,217391.31,181736.75,0.02
1,for_0_a_1600,128,xdpdrv,0.0.0.255,60,12676801,0.0,213056.06,0.02
2,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,18510962,211864.41,311109.17,-133.47
8,for_0_a_1600,64,xdpdrv,0.0.0.255,60,89703427,0.0,1507621.76,0.02
8,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,48997030,387596.9,823480.5,0.01
8,for_0_a_1600,1024,xdpgeneric,0.0.0.255,60,71296296,1886792.37,1198258.66,0.0
8,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,78948412,645161.28,1326865.69,0.02
1,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,10918550,218818.38,183505.25,-226.31
2,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,25387713,13611.0,426684.38,0.02
2,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,18535714,289017.34,311524.98,-399.94
4,for_0_a_1600,512,xdpdrv,0.0.0.255,60,44882180,30662.31,754324.79,0.02
4,for_0_a_1600,128,xdpgeneric,0.0.0.255,60,44952825,277777.78,755511.43,-54.95
8,for_0_a_1600,512,xdpdrv,0.0.0.255,60,89626257,735294.12,1506325.55,0.02
4,for_0_a_1600,256,xdpgeneric,0.0.0.255,60,44910334,3389830.43,754797.37,0.02
1,for_0_a_1600,512,xdpdrv,0.0.0.255,60,12697217,0.0,213399.56,0.02
4,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,45136663,769230.77,758601.21,-164.23
4,for_0_a_1600,256,xdpdrv,0.0.0.255,60,44900608,0.0,754632.15,0.02
1,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,12693952,0.0,213344.45,0.02
4,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,44404226,1242236.0,746290.42,0.02
8,for_0_a_1600,1024,xdpdrv,0.0.0.255,60,71332869,628930.81,1198873.6,0.01
8,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,78461327,1785714.32,1318681.45,-31.47
8,for_0_a_1600,64,xdpgeneric,0.0.0.255,60,79425554,1183431.95,1334884.94,-93.32
1,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,10780059,179533.21,181177.68,0.02
1,for_0_a_1600,64,xdpdrv,0.0.0.255,60,12680707,0.0,213121.45,0.02
1,for_0_a_1600,1500,xdpdrv,0.0.0.255,60,12698496,0.0,213420.85,0.02
2,for_0_a_1600,1500,xdpgeneric,0.0.0.255,60,18361656,218818.38,308599.64,0.03
2,for_0_a_1600,512,xdpgeneric,0.0.0.255,60,18425273,637082.6,309668.81,-134.09
